time_s,baseline/forehead_0/pos,baseline/forehead_0/chrom,tracked/forehead_0/pos,tracked/forehead_0/chrom,forehead_0/observed,forehead_0/interpolated,forehead_0/quality,forehead_0/tracking_source,baseline/forehead_1/pos,baseline/forehead_1/chrom,tracked/forehead_1/pos,tracked/forehead_1/chrom,forehead_1/observed,forehead_1/interpolated,forehead_1/quality,forehead_1/tracking_source,baseline/forehead_2/pos,baseline/forehead_2/chrom,tracked/forehead_2/pos,tracked/forehead_2/chrom,forehead_2/observed,forehead_2/interpolated,forehead_2/quality,forehead_2/tracking_source,baseline/forehead_3/pos,baseline/forehead_3/chrom,tracked/forehead_3/pos,tracked/forehead_3/chrom,forehead_3/observed,forehead_3/interpolated,forehead_3/quality,forehead_3/tracking_source,baseline/left_cheek_0/pos,baseline/left_cheek_0/chrom,tracked/left_cheek_0/pos,tracked/left_cheek_0/chrom,left_cheek_0/observed,left_cheek_0/interpolated,left_cheek_0/quality,left_cheek_0/tracking_source,baseline/left_cheek_1/pos,baseline/left_cheek_1/chrom,tracked/left_cheek_1/pos,tracked/left_cheek_1/chrom,left_cheek_1/observed,left_cheek_1/interpolated,left_cheek_1/quality,left_cheek_1/tracking_source,baseline/left_cheek_2/pos,baseline/left_cheek_2/chrom,tracked/left_cheek_2/pos,tracked/left_cheek_2/chrom,left_cheek_2/observed,left_cheek_2/interpolated,left_cheek_2/quality,left_cheek_2/tracking_source,baseline/left_cheek_3/pos,baseline/left_cheek_3/chrom,tracked/left_cheek_3/pos,tracked/left_cheek_3/chrom,left_cheek_3/observed,left_cheek_3/interpolated,left_cheek_3/quality,left_cheek_3/tracking_source,baseline/right_cheek_0/pos,baseline/right_cheek_0/chrom,tracked/right_cheek_0/pos,tracked/right_cheek_0/chrom,right_cheek_0/observed,right_cheek_0/interpolated,right_cheek_0/quality,right_cheek_0/tracking_source,baseline/right_cheek_1/pos,baseline/right_cheek_1/chrom,tracked/right_cheek_1/pos,tracked/right_cheek_1/chrom,right_cheek_1/observed,right_cheek_1/interpolated,right_cheek_1/quality,right_cheek_1/tracking_source,baseline/right_cheek_2/pos,baseline/right_cheek_2/chrom,tracked/right_cheek_2/pos,tracked/right_cheek_2/chrom,right_cheek_2/observed,right_cheek_2/interpolated,right_cheek_2/quality,right_cheek_2/tracking_source,baseline/right_cheek_3/pos,baseline/right_cheek_3/chrom,tracked/right_cheek_3/pos,tracked/right_cheek_3/chrom,right_cheek_3/observed,right_cheek_3/interpolated,right_cheek_3/quality,right_cheek_3/tracking_source
0.055555,,,,,True,False,0.9999999813815758,baseline_ratio_fallback,,,,,True,False,0.9999999919338356,baseline_ratio_fallback,,,,,True,False,0.9855769230769232,baseline_ratio_fallback,,,,,True,False,0.9999999805832592,baseline_ratio_fallback,,,,,True,False,0.99999997684281,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999620437828,baseline_ratio_fallback,,,,,True,False,0.9999999846999392,baseline_ratio_fallback,,,,,True,False,0.999999974794734,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999900618844,baseline_ratio_fallback,,,,,True,False,0.9999999914205188,baseline_ratio_fallback
0.0611105,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999984424032,baseline_ratio_fallback,,,,,True,False,0.9928057553956836,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999663162936,baseline_ratio_fallback,,,,,True,False,0.9999999810350284,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999674523626,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999740373954,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.066666,,,,,True,False,0.9999999959863994,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9808612440191388,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999994513482,baseline_ratio_fallback,,,,,True,False,0.999999980002884,baseline_ratio_fallback,,,,,True,False,0.999999963240204,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999898529098,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.0722215,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9861431606582224,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999711361384,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.077777,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999992094156,baseline_ratio_fallback,,,,,True,False,0.9831325049292224,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999686651112,baseline_ratio_fallback,,,,,True,False,0.9999999668214478,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999792182168,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.0833325,,,,,True,False,0.9999999847639852,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.983720930232558,baseline_ratio_fallback,,,,,True,False,0.9999999673722624,baseline_ratio_fallback,,,,,True,False,0.9999999632292552,baseline_ratio_fallback,,,,,True,False,0.9999999920726588,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999935447444,baseline_ratio_fallback,,,,,True,False,0.999999980301025,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.088888,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.99999999376604,baseline_ratio_fallback,,,,,True,False,0.997584541062802,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999981304086,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999777391808,baseline_ratio_fallback,,,,,True,False,0.9999999923485804,baseline_ratio_fallback,,,,,True,False,0.9999999711660266,baseline_ratio_fallback,,,,,True,False,0.9999999687224486,baseline_ratio_fallback
0.0944435,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9928909759221874,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999643099988,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999914438544,baseline_ratio_fallback,,,,,True,False,0.999999963818438,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999564020484,baseline_ratio_fallback,,,,,True,False,0.9999999752263912,baseline_ratio_fallback
0.099999,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999680328308,baseline_ratio_fallback,,,,,True,False,0.9975669099756692,baseline_ratio_fallback,,,,,True,False,0.999999972876802,baseline_ratio_fallback,,,,,True,False,0.9999999613663704,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999577259844,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999870562232,baseline_ratio_fallback,,,,,True,False,0.9999999713819432,baseline_ratio_fallback,,,,,True,False,0.9999999796846006,baseline_ratio_fallback,,,,,True,False,0.9999999751113992,baseline_ratio_fallback
0.1055545,,,,,True,False,0.9999999734616146,baseline_ratio_fallback,,,,,True,False,0.9999999689940466,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999788288116,baseline_ratio_fallback,,,,,True,False,0.999999969937393,baseline_ratio_fallback,,,,,True,False,0.9999999856565792,baseline_ratio_fallback,,,,,True,False,0.9999999496911882,baseline_ratio_fallback,,,,,True,False,0.999999993866316,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.11111,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999939601328,baseline_ratio_fallback,,,,,True,False,0.9975727871733484,baseline_ratio_fallback,,,,,True,False,0.9999999675230172,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999541588722,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999979649656,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999738162256,baseline_ratio_fallback
0.1166655,,,,,True,False,0.999999986900537,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999901335398,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999983646692,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999705761312,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999586837064,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.122221,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999990929916,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999969051022,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999895724918,baseline_ratio_fallback,,,,,True,False,0.9999999915712284,baseline_ratio_fallback
0.1277765,,,,,True,False,0.9999999924082076,baseline_ratio_fallback,,,,,True,False,0.9999999751806564,baseline_ratio_fallback,,,,,True,False,0.997572776782989,baseline_ratio_fallback,,,,,True,False,0.9999999689975944,baseline_ratio_fallback,,,,,True,False,0.9999999628491688,baseline_ratio_fallback,,,,,True,False,0.9999999909234992,baseline_ratio_fallback,,,,,True,False,0.999999980526031,baseline_ratio_fallback,,,,,True,False,0.9999999886603924,baseline_ratio_fallback,,,,,True,False,0.999999957981247,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999993354347,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.133332,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.997584541062802,baseline_ratio_fallback,,,,,True,False,0.9999999611248466,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999599504024,baseline_ratio_fallback,,,,,True,False,0.9999999892846846,baseline_ratio_fallback,,,,,True,False,0.9999999618680502,baseline_ratio_fallback,,,,,True,False,0.9999999712943196,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999861805562,baseline_ratio_fallback,,,,,True,False,0.9999999998336462,baseline_ratio_fallback
0.1388875,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999768165784,baseline_ratio_fallback,,,,,True,False,0.985645933014354,baseline_ratio_fallback,,,,,True,False,0.9999999611842286,baseline_ratio_fallback,,,,,True,False,0.9999999965757136,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999641765293,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999586609976,baseline_ratio_fallback,,,,,True,False,0.9999999584876144,baseline_ratio_fallback
0.144443,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9930232558139536,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999989554231,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999986213388,baseline_ratio_fallback,,,,,True,False,0.9999999899711398,baseline_ratio_fallback,,,,,True,False,0.9999999647001738,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.1499985,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999985401375,baseline_ratio_fallback,,,,,True,False,0.9928909952606636,baseline_ratio_fallback,,,,,True,False,0.9999999922888873,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999655398902,baseline_ratio_fallback,,,,,True,False,0.9999999571260828,baseline_ratio_fallback,,,,,True,False,0.9999999529776906,baseline_ratio_fallback,,,,,True,False,0.999999997522426,baseline_ratio_fallback,,,,,True,False,0.999999993544078,baseline_ratio_fallback,,,,,True,False,0.9999999657271252,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.155554,,,,,True,False,0.9999999739512082,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9976359198209772,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999966255208,baseline_ratio_fallback,,,,,True,False,0.9999999665824356,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999758600578,baseline_ratio_fallback,,,,,True,False,0.9999999864096424,baseline_ratio_fallback,,,,,True,False,0.999999994096748,baseline_ratio_fallback
0.1611095,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999990467139,baseline_ratio_fallback,,,,,True,False,0.9999999941375424,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999888625508,baseline_ratio_fallback,,,,,True,False,0.999999970033366,baseline_ratio_fallback,,,,,True,False,0.9999999710440652,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.166665,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999856855176,baseline_ratio_fallback,,,,,True,False,0.9999999807290952,baseline_ratio_fallback,,,,,True,False,0.9999999978834734,baseline_ratio_fallback,,,,,True,False,0.9999999683042968,baseline_ratio_fallback,,,,,True,False,0.9999999773965936,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999984746198,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999815924712,baseline_ratio_fallback,,,,,True,False,0.9999999597560624,baseline_ratio_fallback
0.1722205,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999964787382,baseline_ratio_fallback,,,,,True,False,0.9999999994966734,baseline_ratio_fallback,,,,,True,False,0.9999999604185184,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999945516658,baseline_ratio_fallback,,,,,True,False,0.999999966270217,baseline_ratio_fallback,,,,,True,False,0.9999999821475208,baseline_ratio_fallback,,,,,True,False,0.9999999851212112,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.177776,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999991027694,baseline_ratio_fallback,,,,,True,False,0.9999999737703216,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999556828728,baseline_ratio_fallback,,,,,True,False,0.9999999555682348,baseline_ratio_fallback,,,,,True,False,0.9999999607546248,baseline_ratio_fallback,,,,,True,False,0.9999999692555565,baseline_ratio_fallback,,,,,True,False,0.99999998126681,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
0.1833315,,,,,True,False,0.9999999652532946,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999829929156,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999802475672,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.9999999806267972,baseline_ratio_fallback,,,,,True,False,0.9999999833977576,baseline_ratio_fallback
0.188887,,,,,True,False,0.9999999826384834,baseline_ratio_fallback,,,,,True,False,0.9999999805822756,baseline_ratio_fallback,,,,,True,False,0.9999999695512058,baseline_ratio_fallback,,,,,True,False,0.9999999870029594,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.99999996985547,baseline_ratio_fallback,,,,,True,False,0.9999999755093412,baseline_ratio_fallback,,,,,True,False,0.9999999712371368,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,0.999999971264604,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback,,,,,True,False,1.0,baseline_ratio_fallback
