time_s,forehead_pos,forehead_chrom,forehead_observed,forehead_interpolated,left_cheek_pos,left_cheek_chrom,left_cheek_observed,left_cheek_interpolated,right_cheek_pos,right_cheek_chrom,right_cheek_observed,right_cheek_interpolated
1.3666666666666667,,,True,False,,,True,False,,,True,False
1.4,,,True,False,,,True,False,,,True,False
1.4333333333333333,,,True,False,,,True,False,,,True,False
1.4666666666666666,,,True,False,,,True,False,,,True,False
1.5,,,True,False,,,True,False,,,True,False
1.5333333333333334,,,True,False,,,True,False,,,True,False
1.5666666666666667,,,True,False,,,True,False,,,True,False
1.6,-1.026613191900709,0.8912276688221545,True,False,-1.2066087828856404,0.9740239080490795,True,False,-1.1290324182452738,1.0848155678941727,True,False
1.6333333333333333,-0.8312623250443012,0.717375986981102,True,False,-1.0143340625462345,0.6828513282803481,True,False,-1.024100916200069,0.8827720230085063,True,False
1.6666666666666667,-0.5799032612707857,0.4879035279780979,True,False,-0.7618728156695452,0.3548813158877918,True,False,-0.8124023477762027,0.5825319780482995,True,False
1.7,-0.3085652857095865,0.21967671440085454,True,False,-0.47512986378466643,0.022481321051733373,True,False,-0.5276771126945816,0.22138155562406966,True,False
1.7333333333333334,-0.04436915516906783,-0.06686354107699641,True,False,-0.167114417545156,-0.2916607205389452,True,False,-0.20931614170765991,-0.15322530407170978,True,False
1.7666666666666666,0.2012220163893673,-0.3512144717011007,True,False,0.15926183890800746,-0.5762472082501555,True,False,0.1188682059943586,-0.5026597862975617,True,False
1.8,0.42934276308493385,-0.6138184598095204,True,False,0.4978899005369796,-0.8266554881305952,True,False,0.44847149654700236,-0.805370704666353,True,False
1.8333333333333333,0.6455722134941622,-0.8365092081769935,True,False,0.8284563631604118,-1.0380738392180378,True,False,0.7697849853732821,-1.05351342913709,True,False
1.8666666666666667,0.8519745961597697,-1.0044962750330315,True,False,1.1184666637662,-1.201776319319212,True,False,1.058223184427694,-1.2441414244923108,True,False
1.9,1.0416667595300775,-1.108843223226794,True,False,1.3357540990816745,-1.3061451558670985,True,False,1.277565900451511,-1.372108025977322,True,False
1.9333333333333333,1.1966889226223487,-1.147083779744167,True,False,1.4594313773776417,-1.3397728274898046,True,False,1.3961009052016917,-1.4281351880935846,True,False
1.9666666666666666,1.2900080501500992,-1.1212476651205787,True,False,1.481784815076149,-1.293854575870898,True,False,1.4006741308056554,-1.4007364529670276,True,False
2.0,1.2928079561499533,-1.0344909986724393,True,False,1.4036654128954016,-1.1635270428361169,True,False,1.298123656215883,-1.2796523717261188,True,False
2.033333333333333,1.1865641757026593,-0.8887177253325829,True,False,1.230016944252519,-0.9492677016189903,True,False,1.1061301541376851,-1.0602351810882782,True,False
2.066666666666667,0.9747945031386848,-0.6858511145573163,True,False,0.9700565380543551,-0.6594153040616313,True,False,0.8436879206177588,-0.7486608834172218,True,False
2.1,0.6861793359271532,-0.43287913987562354,True,False,0.6421480897524875,-0.31339027095419275,True,False,0.5292046275406962,-0.3662802214016485,True,False
2.1333333333333333,0.3646776849980376,-0.1461936160555969,True,False,0.2785392420786277,0.057167270780095286,True,False,0.1845743058813594,0.050103142895253056,True,False
2.1666666666666665,0.05136957382484262,0.15012310927400704,True,False,-0.07767249908073641,0.4128662679687314,True,False,-0.16338385072950715,0.45496025555311104,True,False
2.2,-0.2314077316232555,0.43213994267143757,True,False,-0.38699530067360766,0.7170886996135919,True,False,-0.4890300294186511,0.8072410112147486,True,False
2.2333333333333334,-0.48465726778703777,0.684390681840599,True,False,-0.6317594566980634,0.9475647366541284,True,False,-0.7765629415652923,1.0835389913356743,True,False
2.2666666666666666,-0.7237355741579381,0.9023611223673216,True,False,-0.8230604182010648,1.10156426402369,True,False,-1.0221780778875906,1.2820926654330858,True,False
2.3,-0.960996038349812,1.0868194598607426,True,False,-0.9884995446609749,1.1910403438258743,True,False,-1.2265010027407124,1.4140478517793935,True,False
2.3333333333333335,-1.1893156704578685,1.2330991415636945,True,False,-1.147671867705976,1.2305563954706122,True,False,-1.3823633065417746,1.4875540839652128,True,False
2.3666666666666667,-1.3754048512968793,1.3228243242792666,True,False,-1.2916820304591852,1.225194667950721,True,False,-1.467263000606595,1.4954083979380888,True,False
2.4,-1.4690173148640715,1.3261156061063104,True,False,-1.3818189916958892,1.1659273394982452,True,False,-1.4489127765275196,1.415431450756055,True,False
2.433333333333333,-1.4271113791678807,1.2162910845406878,True,False,-1.3707839012128342,1.0358307918027836,True,False,-1.304659161089717,1.2252587691750056,True,False
2.466666666666667,-1.240220176663234,0.9885773104212668,True,False,-1.2322756658358092,0.8235682336155616,True,False,-1.0430364854879755,0.9227535015197506,True,False
2.5,-0.9419377540611928,0.6686754311498283,True,False,-0.976241044623133,0.5349828677638483,True,False,-0.7088962465444152,0.5368123793657974,True,False
2.533333333333333,-0.5927038534878856,0.3038383147095232,True,False,-0.6393520217041989,0.19457081216398595,True,False,-0.36332078513375826,0.11894079422631056,True,False
2.566666666666667,-0.24973363375923682,-0.056923048251281506,True,False,-0.2625399679248843,-0.16328207612480394,True,False,-0.05121665154607132,-0.27836228919106143,True,False
2.6,0.05521718941046179,-0.3796934597518844,True,False,0.12378325003529891,-0.5054947377745991,True,False,0.218130938834316,-0.6204221692413677,True,False
2.6333333333333333,0.31890700731236016,-0.6512204226217517,True,False,0.4982939384059422,-0.8063440642243691,True,False,0.4634963604912086,-0.8959636776212659,True,False
2.6666666666666665,0.5550140316140216,-0.8745243184869046,True,False,0.8399049025761772,-1.047632756291739,True,False,0.706360121916961,-1.1102892709735848,True,False
2.7,0.7781821812011875,-1.0595995815712882,True,False,1.1243920503511575,-1.2171930590083986,True,False,0.9493862487119883,-1.272968793441609,True,False
2.7333333333333334,0.9911643421683672,-1.21276709709477,True,False,1.3289755494626987,-1.3084189587170911,True,False,1.172970499519113,-1.3874934852352299,True,False
2.7666666666666666,1.1789174183521087,-1.3279036208405415,True,False,1.4376400587687803,-1.319591062222304,True,False,1.3468016187066412,-1.4470182662148012,True,False
2.8,1.311541930847018,-1.384124570774359,True,False,1.442060749140814,-1.2514661804639813,True,False,1.4433467354220457,-1.4359835323902992,True,False
2.8333333333333335,1.3557347467411154,-1.3530358670181284,True,False,1.3403109687905193,-1.1047645094887935,True,False,1.4447062819468102,-1.336221040721798,True,False
2.8666666666666667,1.2902133732008234,-1.2129641178188053,True,False,1.13783800881035,-0.8812552934926816,True,False,1.3440227632706934,-1.136389387341992,True,False
2.9,1.116907959976353,-0.9621897000489537,True,False,0.8517334387998065,-0.5896790345648399,True,False,1.1461978765532708,-0.8415309175815399,True,False
2.933333333333333,0.8610346392035972,-0.6234241601517768,True,False,0.5140922630079217,-0.25193701349246717,True,False,0.8693259769951316,-0.4773915640753103,True,False
2.966666666666667,0.5595774359096608,-0.23720545127464368,True,False,0.16758840621903787,0.09790609453586835,True,False,0.5433595256816621,-0.08570237763104288,True,False
3.0,0.24484234384975767,0.15204529282611493,True,False,-0.14940907160883027,0.42444511760880743,True,False,0.20157979486673838,0.28906292921836185,True,False
3.033333333333333,-0.0672068745133007,0.5101980672270376,True,False,-0.42053948678153386,0.705092060127855,True,False,-0.13349292549618405,0.6161225085915475,True,False
3.066666666666667,-0.37686416442271514,0.8209069639514975,True,False,-0.6575587078831041,0.9366741956617415,True,False,-0.45941047431467213,0.8885959618547898,True,False
3.1,-0.6888296519482656,1.0828546126345564,True,False,-0.8866134409492535,1.1288120826346304,True,False,-0.7874166241546212,1.1191294405628112,True,False
3.1333333333333333,-0.9959878016675324,1.2983927591007947,True,False,-1.1218889435929063,1.288339967383827,True,False,-1.1208119056834236,1.321575172897276,True,False
3.1666666666666665,-1.2692361233607876,1.4603383396610887,True,False,-1.3450149570049599,1.405368807320524,True,False,-1.4323138234920556,1.4900315309743535,True,False
3.2,-1.4609629009410767,1.5460886723045426,True,False,-1.5058326525176806,1.4507196956404775,True,False,-1.659616676456656,1.590336889366083,True,False
3.2333333333333334,-1.5229172719114816,1.5249623560474177,True,False,-1.5452663230214458,1.3874531300739268,True,False,-1.7289617008063514,1.5726482406618048,True,False
3.2666666666666666,-1.430203900932287,1.3757995184762364,True,False,-1.4259274309221392,1.1904706370654994,True,False,-1.5958408596339508,1.3996735013299342,True,False
3.3,-1.1971133223290409,1.103417792186398,True,False,-1.1518104750975118,0.8630737301109325,True,False,-1.2758203767218503,1.0729010547390623,True,False
3.3333333333333335,-0.8734920825553932,0.7419950192984996,True,False,-0.7658212160293804,0.4406554490752168,True,False,-0.842413205356106,0.6386962385830338,True,False
3.3666666666666667,-0.5221505735480089,0.3422726438095676,True,False,-0.3278005682044233,-0.020780297400854568,True,False,-0.3910354839018555,0.1692456677138811,True,False
3.4,-0.19122537312222915,-0.048786261851044115,True,False,0.1107767567990044,-0.46375378526590755,True,False,0.007216630900166033,-0.2684323940156099,True,False
3.433333333333333,0.10109098658963292,-0.4025653268175557,True,False,0.5176473628215124,-0.844508050997868,True,False,0.3302364320446314,-0.6347018978576603,True,False
3.466666666666667,0.3627413782557708,-0.7106517852426051,True,False,0.8730532736576385,-1.138119822942286,True,False,0.5942246422201588,-0.9202014178833199,True,False
3.5,0.6115206660839647,-0.9769018987658284,True,False,1.1588993536805747,-1.336046823277389,True,False,0.8224206197192838,-1.1339364319153755,True,False
3.533333333333333,0.8572582261105111,-1.2063391031084467,True,False,1.3577975377322402,-1.441918686987358,True,False,1.0209120206009659,-1.287737413879371,True,False
3.566666666666667,1.0907920322021514,-1.3956482552962206,True,False,1.4614209413075994,-1.467715399403213,True,False,1.1771146380139728,-1.386277573005304,True,False
3.6,1.284107477364754,-1.528645301827095,True,False,1.4758949281005682,-1.4281983719051181,True,False,1.2737109103967816,-1.425343652008887,True,False
3.6333333333333333,1.401253843637861,-1.579430242164093,True,False,1.4162830382313965,-1.3329937585653686,True,False,1.300096801645126,-1.395238633996868,True,False
3.6666666666666665,1.4143301957898062,-1.5227585533781707,True,False,1.2949522959366682,-1.1809776752639762,True,False,1.2527425449803735,-1.2857771789484533,True,False
3.7,1.3162528645254035,-1.346691778744555,True,False,1.114466258121494,-0.9627502989831058,True,False,1.1303137699079615,-1.0917624436001867,True,False
3.7333333333333334,1.1240218878738388,-1.060753260270928,True,False,0.8709016786266569,-0.6713180229670376,True,False,0.932648575107698,-0.8180486154129386,True,False
3.7666666666666666,0.8706009095520219,-0.6950106610173052,True,False,0.5648140178650061,-0.31413458808692896,True,False,0.6655847622276758,-0.4819272237962628,True,False
3.8,0.5886339224271445,-0.2902361129092794,True,False,0.2109999802140049,0.08228061716836572,True,False,0.3457027752442757,-0.11071995903059895,True,False
3.8333333333333335,0.29437919653057715,0.11600126766399346,True,False,-0.16209349301098155,0.47947384571354523,True,False,-0.002382633428173941,0.2655745169055206,True,False
3.8666666666666667,-0.018021183562961892,0.5001432314264611,True,False,-0.5247641651771207,0.8419920591082127,True,False,-0.35617788343061735,0.6235726489159049,True,False
3.9,-0.366304842281714,0.8543784312462297,True,False,-0.8595022296190657,1.1494620839098366,True,False,-0.7033394361445976,0.9512884240480343,True,False
3.933333333333333,-0.7574787850697156,1.1777488874331612,True,False,-1.161362316933506,1.3965534753081967,True,False,-1.0379212750334006,1.2428169709753576,True,False
3.966666666666667,-1.166093633771685,1.461504853881791,True,False,-1.4238594638874742,1.5813323588319907,True,False,-1.3461762376718973,1.4854390864523899,True,False
4.0,-1.5298479050310698,1.6790064189024296,True,False,-1.6245824604228145,1.6920905286182029,True,False,-1.5937466061528016,1.6502623066965143,True,False
4.033333333333333,-1.7698818512992927,1.7894435126232295,True,False,-1.725571092647744,1.7039405931157383,True,False,-1.7267996634510072,1.6966734121305862,True,False
4.066666666666666,-1.8258968807166374,1.7552992961159029,True,False,-1.6899445282068197,1.588990896282805,True,False,-1.691386591487607,1.5901751113544877,True,False
4.1,-1.6852502539587602,1.563209839731403,True,False,-1.5032911315853987,1.3340317816041938,True,False,-1.4632975715493133,1.3229510018378974,True,False
4.133333333333334,-1.3893813356398268,1.235215429810797,True,False,-1.1858796666401035,0.9543569453148936,True,False,-1.0708318686093907,0.924992080667029,True,False
4.166666666666667,-1.0138572710187375,0.8227237871131123,True,False,-0.7871804620591157,0.4943444404830445,True,False,-0.5919235938206605,0.4583721392665806,True,False
4.2,-0.6317452637929303,0.38543980166225567,True,False,-0.3641709066561811,0.013485774438802731,True,False,-0.12100300585306203,-0.004685093989132138,True,False
4.233333333333333,-0.28083375856572595,-0.03230495475220727,True,False,0.04265598204550839,-0.43385544420203914,True,False,0.27507445669147274,-0.4083609050821053,True,False
4.266666666666667,0.04499864849039382,-0.4130375875042,True,False,0.417977662870443,-0.8129081623227931,True,False,0.580671558127858,-0.7282844662951096,True,False
4.3,0.37612205747379945,-0.7600075843177627,True,False,0.7605873849362427,-1.1106132388517487,True,False,0.8194467725672866,-0.9683328974963105,True,False
4.333333333333333,0.7339128559384736,-1.0804721768841763,True,False,1.0657899398532467,-1.328140314507576,True,False,1.021557510520402,-1.1455868530871904,True,False
4.366666666666666,1.1052000928402197,-1.3701439224723029,True,False,1.3176068771069838,-1.4713584348241227,True,False,1.1984539581963,-1.2746331134501019,True,False
4.4,1.4396234189291044,-1.607206429302656,True,False,1.4942685757639251,-1.5444109799717658,True,False,1.3408745012729146,-1.3592251196776783,True,False
4.433333333333334,1.6714531643533026,-1.7582255435308347,True,False,1.5780641399764657,-1.546884472367557,True,False,1.4324279893087717,-1.392641662481012,True,False
4.466666666666667,1.7518889364341346,-1.7919029070768144,True,False,1.5611065395581336,-1.4738665804918683,True,False,1.4611204617577407,-1.3628033521681326,True,False
4.5,1.6716023528142439,-1.6926714942475412,True,False,1.4460103037966991,-1.3192787265698933,True,False,1.4201666330872327,-1.2581161925371875,True,False
4.533333333333333,1.4617599429794654,-1.4672223849555532,True,False,1.244300235004584,-1.082036215466255,True,False,1.3027397976349322,-1.0725403353290757,True,False
4.566666666666666,1.1758198003232834,-1.1412788242792182,True,False,0.9743563519590653,-0.7719562233400563,True,False,1.099884392082074,-0.809214708473462,True,False
4.6,0.8633710380869719,-0.7486805655874246,True,False,0.6585111326705148,-0.4110403064569364,True,False,0.8061499156297847,-0.4815563875274446,True,False
4.633333333333334,0.5492158276332811,-0.31889775688741895,True,False,0.3181329392061943,-0.02784846064214276,True,False,0.4287797364716748,-0.11121406078366827,True,False
4.666666666666667,0.22754755262677936,0.12980269944159292,True,False,-0.03247228122286998,0.35229763050802626,True,False,-0.00872473214735818,0.27657365392081307,True,False
4.7,-0.1259864272660694,0.5874094774531696,True,False,-0.3887002928197826,0.714134877364862,True,False,-0.4727560151748036,0.6581428912017675,True,False
4.733333333333333,-0.5299087865775718,1.0409902451582513,True,False,-0.7495773201595958,1.0502598933720082,True,False,-0.9290218443414834,1.0133315530180436,True,False
4.766666666666667,-0.9729096015519612,1.4625280758418244,True,False,-1.1044088253050972,1.3511029740773266,True,False,-1.3457862000505618,1.321942669316604,True,False
4.8,-1.405177556343279,1.8055503333176002,True,False,-1.422524261786362,1.5952971551375594,True,False,-1.6895045958478143,1.5584814914917082,True,False
4.833333333333333,-1.7521080976906718,2.0159516158159354,True,False,-1.6565491932730843,1.748651932236761,True,False,-1.9197391650023177,1.692140571273198,True,False
4.866666666666666,-1.942402645683988,2.0519986532287597,True,False,-1.758629374136069,1.7733911475680622,True,False,-1.9912692160035486,1.6945052653986579,True,False
4.9,-1.9347382829009176,1.9013856446730537,True,False,-1.6992405436782194,1.6429013256475202,True,False,-1.8676683484165175,1.5510522893293315,True,False
4.933333333333334,-1.7322531352069304,1.5865817124803572,True,False,-1.4792190474356939,1.3552637782236674,True,False,-1.543820762093428,1.270755421965902,True,False
4.966666666666667,-1.3814249662110647,1.1578851556152499,True,False,-1.1313212516806452,0.9395727818239339,True,False,-1.0646923920821174,0.8891393004639767,True,False
5.0,-0.9546267834322398,0.6779144375013949,True,False,-0.7101161588404212,0.4509112347802458,True,False,-0.5220518599389852,0.46067136722799834,True,False
5.033333333333333,-0.5208072225657457,0.20281120883453874,True,False,-0.2725008499327481,-0.04535145163520531,True,False,-0.021577118775032062,0.04029932966203228,True,False
5.066666666666666,-0.11936415795409602,-0.23198752870122502,True,False,0.1408710875271753,-0.4926597116975697,True,False,0.3628779806304282,-0.3364672853386585,True,False
5.1,0.24542414135188825,-0.6139268344541827,True,False,0.5106645875565107,-0.85616173906496,True,False,0.6165588437778041,-0.6609694909466769,True,False
5.133333333333334,0.5871203388126722,-0.9436638037624147,True,False,0.8292202414281031,-1.1247236008295576,True,False,0.7752187585988134,-0.9416247030299592,True,False
5.166666666666667,0.9124973313803331,-1.2224027962059614,True,False,1.0886717406097726,-1.3046837334519845,True,False,0.8922999039035121,-1.1857114232711123,True,False
5.2,1.2080175990428021,-1.4453045901753099,True,False,1.2790078944200944,-1.410904600005482,True,False,1.0080694241789663,-1.3862348355154623,True,False
5.233333333333333,1.4446497103251454,-1.6027745720725943,True,False,1.3948697204479092,-1.4584540863939488,True,False,1.1370696625856398,-1.522244462764065,True,False
5.266666666666667,1.593838876209651,-1.6850501046370212,True,False,1.4403212778928152,-1.455804229211593,True,False,1.271513494191813,-1.5704584572330367,True,False
5.3,1.640930872853758,-1.6850441995096601,True,False,1.4252400933035154,-1.4009634104304698,True,False,1.3891170935759347,-1.5180063694685813,True,False
5.333333333333333,1.5879729322808038,-1.5983655093395943,True,False,1.3565487145554762,-1.2826627143771159,True,False,1.458422783847225,-1.3673080500882062,True,False
5.366666666666666,1.447816221680622,-1.4226934071286534,True,False,1.2312703215597771,-1.0867987839434923,True,False,1.4432445286727675,-1.1318423456152216,True,False
5.4,1.2356952920648485,-1.158192203881827,True,False,1.0364329097398735,-0.805401713504715,True,False,1.3105346958974975,-0.8281328626901184,True,False
5.433333333333334,0.9625093009143345,-0.8087441078566063,True,False,0.7569725062772855,-0.4439935424964173,True,False,1.0420060531283808,-0.47054340816225954,True,False
5.466666666666667,0.6318474053595194,-0.38369068183096317,True,False,0.38825061216635043,-0.023976539457288476,True,False,0.6441855074296262,-0.07189385786821127,True,False
5.5,0.24269983220736843,0.09928143461809004,True,False,-0.05414949318239718,0.42108270152203064,True,False,0.1497820545194797,0.3521332745425207,True,False
5.533333333333333,-0.20146235922597783,0.6101216369853195,True,False,-0.5337527885877099,0.8532852098444498,True,False,-0.3912459028861339,0.7791251565365855,True,False
5.566666666666666,-0.680918804001789,1.1040149463091353,True,False,-1.0009082749233125,1.2376988029468352,True,False,-0.9243424108489137,1.1791130919119437,True,False
5.6,-1.1536921937726181,1.5254943949619562,True,False,-1.4033026651534992,1.5455216972885668,True,False,-1.3991177985629317,1.5169203145493235,True,False
5.633333333333334,-1.562577981345493,1.8211316733296357,True,False,-1.6960237329737413,1.7536279826494285,True,False,-1.7725334952565248,1.7572621461091928,True,False
5.666666666666667,-1.8521261725435962,1.9552985955621998,True,False,-1.849636601271647,1.8430827334449162,True,False,-2.0084532211889425,1.8709818407566985,True,False
5.7,-1.9838159187160294,1.9195761608496216,True,False,-1.8535773526834756,1.7989049572589504,True,False,-2.0765400513985313,1.8397546634115867,True,False
5.733333333333333,-1.9425583992527335,1.731545382119907,True,False,-1.7146720200951258,1.6133114288708355,True,False,-1.956006077087577,1.658841947806478,True,False
5.766666666666667,-1.737429449259161,1.4263715172229596,True,False,-1.4544212531015426,1.29287560586735,True,False,-1.647850619634956,1.3399034847475866,True,False
5.8,-1.3999047003171738,1.0466961137792417,True,False,-1.1067152050370392,0.8653277386833461,True,False,-1.188617993342163,0.9138123690830179,True,False
5.833333333333333,-0.9769645651357822,0.6335488935538488,True,False,-0.7124158751859168,0.3789936697450591,True,False,-0.6500311428380083,0.42886348425819715,True,False
5.866666666666666,-0.5172769708491823,0.21908641193372097,True,False,-0.3081601655060922,-0.10825071669424943,True,False,-0.1162219043645006,-0.05972081112664369,True,False
5.9,-0.05812950923984981,-0.17654722732915115,True,False,0.08438120560881279,-0.5455030107669891,True,False,0.34897556387678824,-0.5047948793427564,True,False
5.933333333333334,0.3761149174706505,-0.5417162710807387,True,False,0.45818465252295465,-0.9013557888238495,True,False,0.7203020846170647,-0.8770583005826774,True,False
5.966666666666667,0.7653556484205214,-0.8658370252855012,True,False,0.8087017203477979,-1.1666058003440183,True,False,1.0035884919818405,-1.1655238112471031,True,False
6.0,1.0881197630110269,-1.1355396964961904,True,False,1.1224170917663019,-1.3486643524505701,True,False,1.2151308877819298,-1.3726666273247565,True,False
6.033333333333333,1.3270267522632524,-1.3381070366717451,True,False,1.3782254994559748,-1.4627922965963833,True,False,1.3680268034111271,-1.5087666999180014,True,False
6.066666666666666,1.4784582207640933,-1.4668815560647708,True,False,1.5590259744205563,-1.523609938458186,True,False,1.4713423717888854,-1.5862627946670034,True,False
6.1,1.5540404777709633,-1.521351094441937,True,False,1.6599161773671243,-1.5379888094038974,True,False,1.5328502164806028,-1.613499799493492,True,False
6.133333333333334,1.5703056702591274,-1.5017004828224132,True,False,1.6844769182071724,-1.50082459709976,True,False,1.5564160860166638,-1.5890390500645426,True,False
6.166666666666667,1.5340151269654474,-1.403969850499177,True,False,1.633307556982754,-1.3960360411583133,True,False,1.5347957529090335,-1.4995518290553262,True,False
6.2,1.4340001854985365,-1.2210356848862673,True,False,1.495335052451181,-1.2035413382747917,True,False,1.445132449952179,-1.3235381323149902,True,False
6.233333333333333,1.2457218123175915,-0.9492025408070183,True,False,1.2500593648084812,-0.9099554668918161,True,False,1.2543317715653362,-1.0404063847280498,True,False
6.266666666666667,0.9463562806889171,-0.5960215013479601,True,False,0.8819846769342704,-0.5187588383379204,True,False,0.9356870188169809,-0.6420608746746203,True,False
6.3,0.5322365544912133,-0.18473287259265034,True,False,0.4003692487221406,-0.055666364153046495,True,False,0.4889287124242432,-0.14304949962604857,True,False
6.333333333333333,0.030371000064990644,0.2469689899732762,True,False,-0.14864948786666674,0.4336728004630752,True,False,-0.04966725092475746,0.41523667802595543,True,False
6.366666666666666,-0.5016730784782286,0.653911456091395,True,False,-0.6890697675377723,0.894026761210412,True,False,-0.6155151548651815,0.9703888368161324,True,False
6.4,-0.9899671841833912,0.9945453817276264,True,False,-1.1408816876524017,1.2756863415264827,True,False,-1.1383062230449401,1.4549411336552023,True,False
6.433333333333334,-1.3681199204366459,1.2421284305429245,True,False,-1.45036495842511,1.5476664447181214,True,False,-1.5653800218375633,1.8158057980948556,True,False
6.466666666666667,-1.598445950331336,1.3897148389823994,True,False,-1.6068174730049554,1.7020479229082137,True,False,-1.8718352168893235,2.026594028627976,True,False
6.5,-1.6781427062468484,1.4451167148214858,True,False,-1.6372544924981107,1.7470986846470253,True,False,-2.0522538279948623,2.0862069412680566,True,False
6.533333333333333,-1.6291647571647778,1.4194965249252884,True,False,-1.5846523493594942,1.6944741924973512,True,False,-2.1028998897297697,2.007034217495581,True,False
6.566666666666666,-1.4815565163166817,1.3184511029388146,True,False,-1.4835071471861656,1.550002190263512,True,False,-2.0114620006363912,1.8030084405903133,True,False
6.6,-1.2614077939848263,1.1418307459801855,True,False,-1.3452088613480728,1.3139053479536325,True,False,-1.764843660864803,1.4858513312541324,True,False
6.633333333333334,-0.9879916571725047,0.8909835505309246,True,False,-1.1583980403243823,0.9885481085224194,True,False,-1.368621235938476,1.0702244708964797,True,False
6.666666666666667,-0.6767167374517806,0.5764976506278278,True,False,-0.9011872617273676,0.5869821565906144,True,False,-0.859660079905899,0.5810357422529251,True,False
6.7,-0.34197902499867583,0.22049904023446967,True,False,-0.5578171677582344,0.1367421754475509,True,False,-0.2989202531722316,0.05508912775425384,True,False
6.733333333333333,0.0011559061213566209,-0.14662369344736853,True,False,-0.1336637556075384,-0.3223081020685137,True,False,0.24894076215662053,-0.46342516827416885,True,False
6.766666666666667,0.334431359281275,-0.49164872299255874,True,False,0.3362180289952425,-0.74474619950112,True,False,0.7312173581419498,-0.9288422799235991,True,False
6.8,0.6359181303641849,-0.7847230238951622,True,False,0.7917726328252527,-1.0898696819376654,True,False,1.111423427499034,-1.3009362057451626,True,False
6.833333333333333,0.8863066538641332,-1.0066890386818488,True,False,1.1687000266443264,-1.33311262756217,True,False,1.3714431984337276,-1.554981951085859,True,False
6.866666666666666,1.0779867396735154,-1.1542580218237168,True,False,1.4244044558127629,-1.4723301812064966,True,False,1.5168646554434755,-1.6899565505739702,True,False
6.9,1.2164776683141008,-1.2371722904806302,True,False,1.5505599470742857,-1.522877386458569,True,False,1.5767676158544608,-1.7258611536109942,True,False
6.933333333333334,1.3105750329801276,-1.2670905662320187,True,False,1.5645566344983917,-1.5032755137747735,True,False,1.5898625961906743,-1.6892978961111162,True,False
6.966666666666667,1.358656746066731,-1.245827286335158,True,False,1.4892229433044357,-1.421084658051444,True,False,1.5821014808144442,-1.5965403884827658,True,False
7.0,1.3416322113623043,-1.1615479142992604,True,False,1.3364237320165384,-1.2684704488484657,True,False,1.5489009693032083,-1.4447530810612386,True,False
7.033333333333333,1.2284143941574228,-0.9957730082745894,True,False,1.10443518377281,-1.0303536814278174,True,False,1.453107917624919,-1.2162239396870322,True,False
7.066666666666666,0.9927245658040056,-0.7371802817053016,True,False,0.7891985988184786,-0.7004772211965455,True,False,1.2425663307950872,-0.8932315005411753,True,False
7.1,0.63285476582342,-0.3944040873943377,True,False,0.40123479855774363,-0.29591989743937014,True,False,0.8814530690872264,-0.4759892476320693,True,False
7.133333333333334,0.18277241070226793,-0.0007644087366548641,True,False,-0.023801744311174294,0.13935649857071178,True,False,0.3799613791208128,0.0055633953359992775,True,False
