time_s,forehead_pos,forehead_chrom,forehead_observed,forehead_interpolated,left_cheek_pos,left_cheek_chrom,left_cheek_observed,left_cheek_interpolated,right_cheek_pos,right_cheek_chrom,right_cheek_observed,right_cheek_interpolated
3.9333294,,,False,False,,,False,False,,,False,False
3.9666627,,,False,False,,,False,False,,,False,False
3.999996,,,False,False,,,False,False,,,False,False
4.0333293,,,False,False,,,False,False,,,False,False
4.0666626,,,False,False,,,False,False,,,False,False
4.0999959,,,False,False,,,False,False,,,False,False
4.1333292,,,False,False,,,False,False,,,False,False
4.1666625,,,False,False,,,False,False,,,False,False
4.1999958,,,False,False,,,False,False,,,False,False
4.2333291,,,False,False,,,False,False,,,False,False
4.2666624,,,False,False,,,False,False,,,False,False
4.2999957,,,False,False,,,False,False,,,False,False
4.333329,,,False,False,,,False,False,,,False,False
4.3666623,,,False,False,,,False,False,,,False,False
4.3999956,,,False,False,,,False,False,,,False,False
4.433328899999999,,,False,False,,,False,False,,,False,False
4.4666622,,,False,False,,,False,False,,,False,False
4.4999955,,,False,False,,,False,False,,,False,False
4.5333288,,,False,False,,,False,False,,,False,False
4.566662099999999,,,False,False,,,False,False,,,False,False
4.5999954,,,False,False,,,False,False,,,False,False
4.6333287,,,False,False,,,False,False,,,False,False
4.666662,,,False,False,,,False,False,,,False,False
4.699995299999999,,,False,False,,,False,False,,,False,False
4.7333286,,,False,False,,,False,False,,,False,False
4.7666619,,,False,False,,,False,False,,,False,False
4.7999952,,,False,False,,,False,False,,,False,False
4.8333285,,,False,False,,,False,False,,,False,False
4.8666618,,,False,False,,,False,False,,,False,False
4.8999951,,,False,False,,,False,False,,,False,False
4.9333284,,,False,False,,,False,False,,,False,False
4.9666617,,,False,False,,,False,False,,,False,False
4.999995,,,False,False,,,False,False,,,False,False
5.0333283,,,False,False,,,False,False,,,False,False
5.0666616,,,False,False,,,False,False,,,False,False
5.0999949,,,False,False,,,False,False,,,False,False
5.133328199999999,,,False,False,,,False,False,,,False,False
5.1666615,,,False,False,,,False,False,,,False,False
5.1999948,,,False,False,,,False,False,,,False,False
5.2333281,,,False,False,,,False,False,,,False,False
5.266661399999999,,,False,False,,,False,False,,,False,False
5.2999947,,,False,False,,,False,False,,,False,False
5.333328,,,False,False,,,False,False,,,False,False
5.3666613,,,False,False,,,False,False,,,False,False
5.399994599999999,,,False,False,,,False,False,,,False,False
5.4333279,,,False,False,,,False,False,,,False,False
5.4666612,,,False,False,,,False,False,,,False,False
5.4999945,,,False,False,,,False,False,,,False,False
5.5333278,,,False,False,,,False,False,,,False,False
5.5666611,,,False,False,,,False,False,,,False,False
5.5999944,,,False,False,,,False,False,,,False,False
5.6333277,,,False,False,,,False,False,,,False,False
5.666661,,,False,False,,,False,False,,,False,False
5.699994299999999,,,False,False,,,False,False,,,False,False
5.7333276,,,False,False,,,False,False,,,False,False
5.7666609,,,False,False,,,False,False,,,False,False
5.7999942,,,False,False,,,False,False,,,False,False
5.833327499999999,,,False,False,,,False,False,,,False,False
5.8666608,,,False,False,,,False,False,,,False,False
5.8999941,,,False,False,,,False,False,,,False,False
5.9333274,,,False,False,,,False,False,,,False,False
5.966660699999999,,,False,False,,,False,False,,,False,False
5.999994,,,False,False,,,False,False,,,False,False
6.0333273,,,False,False,,,False,False,,,False,False
6.0666606,,,False,False,,,False,False,,,False,False
6.099993899999999,,,False,False,,,False,False,,,False,False
6.1333272,,,False,False,,,False,False,,,False,False
6.1666605,,,False,False,,,False,False,,,False,False
6.1999938,,,False,False,,,False,False,,,False,False
6.2333271,,,False,False,,,False,False,,,False,False
6.266660399999999,,,False,False,,,False,False,,,False,False
6.2999937,,,False,False,,,False,False,,,False,False
6.333327,,,False,False,,,False,False,,,False,False
6.3666603,,,False,False,,,False,False,,,False,False
6.399993599999999,,,False,False,,,False,False,,,False,False
6.4333269,,,False,False,,,False,False,,,False,False
6.4666602,,,True,False,,,True,False,,,True,False
6.4999935,,,True,False,,,True,False,,,True,False
6.533326799999999,,,True,False,,,True,False,,,True,False
6.5666601,,,True,False,,,True,False,,,True,False
6.5999934,,,True,False,,,True,False,,,True,False
6.6333267,,,True,False,,,True,False,,,True,False
6.666659999999999,,,True,False,,,True,False,,,True,False
6.6999933,,,True,False,,,True,False,,,True,False
6.7333266,,,True,False,,,True,False,,,True,False
6.7666599,,,True,False,,,True,False,,,True,False
6.799993199999999,,,True,False,,,True,False,,,True,False
6.8333265,,,True,False,,,True,False,,,True,False
6.8666598,,,True,False,,,True,False,,,True,False
6.8999931,,,True,False,,,True,False,,,True,False
6.9333264,,,True,False,,,True,False,,,True,False
6.966659699999999,,,True,False,,,True,False,,,True,False
6.999993,,,True,False,,,True,False,,,True,False
7.0333263,,,True,False,,,True,False,,,True,False
7.0666596,,,True,False,,,True,False,,,True,False
7.099992899999999,,,True,False,,,True,False,,,True,False
7.1333262,,,True,False,,,True,False,,,True,False
7.1666595,,,True,False,,,True,False,,,True,False
7.1999928,,,True,False,,,True,False,,,True,False
7.233326099999999,,,True,False,,,True,False,,,True,False
7.2666594,,,True,False,,,True,False,,,True,False
7.2999927,,,True,False,,,True,False,,,True,False
7.333326,,,True,False,,,True,False,,,True,False
7.366659299999999,,,True,False,,,True,False,,,True,False
7.3999926,,,True,False,,,True,False,,,True,False
7.4333259,,,True,False,,,True,False,,,True,False
7.4666592,,,True,False,,,True,False,,,True,False
7.499992499999999,,,True,False,,,True,False,,,True,False
7.533325799999999,,,True,False,,,True,False,,,True,False
7.5666591,,,True,False,,,True,False,,,True,False
7.5999924,,,True,False,,,True,False,,,True,False
7.633325699999999,,,True,False,,,True,False,,,True,False
7.666658999999999,,,True,False,,,True,False,,,True,False
7.6999923,,,True,False,,,True,False,,,True,False
7.7333256,,,True,False,,,True,False,,,True,False
7.766658899999999,,,True,False,,,True,False,,,True,False
7.799992199999999,,,True,False,,,True,False,,,True,False
7.8333255,,,True,False,,,True,False,,,True,False
7.8666588,,,True,False,,,True,False,,,True,False
7.899992099999999,,,True,False,,,True,False,,,True,False
7.933325399999999,,,True,False,,,True,False,,,True,False
7.9666587,,,True,False,,,True,False,,,True,False
7.999992,,,True,False,,,True,False,,,True,False
8.0333253,,,True,False,,,True,False,,,True,False
8.0666586,-0.08976905626345477,-0.18256603630313176,True,False,0.43130010824192916,-0.7312925351863167,True,False,-1.8592117399663601,1.4065084540111523,True,False
8.0999919,0.8169243882935138,-0.7863874254824574,True,False,0.34566803657457446,-0.636059198165144,True,False,-1.5811780514807177,1.1388595120017309,True,False
8.1333252,1.334669679246058,-1.0968043479600937,True,False,-0.038162151479567995,-0.11772405086340879,True,False,-1.2263200689721034,0.8556114061163975,True,False
8.166658499999999,1.3757558751002257,-1.054467429610792,True,False,-0.6555387425060396,0.7376253506107774,True,False,-0.8837191254513963,0.6337273455427083,True,False
8.1999918,1.039132798299116,-0.7305253324969542,True,False,-1.3503638388985757,1.7155321758773243,True,False,-0.5936149617166843,0.49179557554848197,True,False
8.2333251,0.543509321919933,-0.28456209754613576,True,False,-1.9133367366278942,2.5229116454672043,True,False,-0.35561441805594846,0.39999626270573607,True,False
8.266658399999999,0.11250444021110766,0.11005388334617312,True,False,-2.1386869707318725,2.866126735836142,True,False,-0.156620901594226,0.3121628299802038,True,False
8.2999917,-0.1295465051914916,0.3390180535414603,True,False,-1.890567886920494,2.546027203421643,True,False,0.008351772955175488,0.19605747801426768,True,False
8.333325,-0.19564730690300725,0.3840961044037425,True,False,-1.1616443677201798,1.5442674957730218,True,False,0.1371408228248011,0.044752106447988806,True,False
8.3666583,-0.18533707106574604,0.3063891987629084,True,False,-0.09875621680010463,0.06338386241400337,True,False,0.23887448423245727,-0.1332657192769906,True,False
8.3999916,-0.18064331875620127,0.18962665685256927,True,False,1.027514048572259,-1.513629442067133,True,False,0.3498578242943521,-0.3318767156999425,True,False
8.433324899999999,-0.16775499882006822,0.08366838548541865,True,False,1.915328721232024,-2.753093210626213,True,False,0.5221598038097848,-0.5514528186848081,True,False
8.4666582,-0.046279243075338004,-0.014913934410884478,True,False,2.355242152269776,-3.3462962946905597,True,False,0.7810322411424621,-0.7811657690115997,True,False
8.4999915,0.28169240350629743,-0.13907485389496654,True,False,2.3184975553593055,-3.237852113803297,True,False,1.085661550107237,-0.9805310541209374,True,False
8.533324799999999,0.8145223198089347,-0.31072659632470867,True,False,1.953694489425779,-2.6277554616851053,True,False,1.3359959315446095,-1.0888631470267338,True,False
8.5666581,1.4232093580644514,-0.5183397107976119,True,False,1.4952978692401178,-1.8504517901161552,True,False,1.4262286037726375,-1.0610923829670853,True,False
8.5999914,1.9132339446473023,-0.7260018181290754,True,False,1.1414607190380692,-1.2080596471649887,True,False,1.3036507636682941,-0.8991473458941733,True,False
8.6333247,2.127250179646711,-0.8973324956583082,True,False,0.9663612644396872,-0.8451329528077615,True,False,0.9956899639084915,-0.6549981521249626,True,False
8.666658,2.016143684644888,-1.0092843645649299,True,False,0.9055955414882143,-0.7166299410013041,True,False,0.5979270161186309,-0.4075814344562004,True,False
8.699991299999999,1.6394816555733516,-1.0473654786614504,True,False,0.8158059395242089,-0.652645111962234,True,False,0.2351594963333542,-0.2299663855278474,True,False
8.7333246,1.1121381424618855,-0.994658442856068,True,False,0.5723365815739309,-0.4772853734601992,True,False,0.01247829523071178,-0.16144570367643932,True,False
8.7666579,0.5462034711340222,-0.8325710700158476,True,False,0.14658280773288393,-0.1116601525536298,True,False,-0.0248283470488766,-0.19401873363529226,True,False
8.7999912,0.02286356687000994,-0.5569870438875024,True,False,-0.38227253846770026,0.3956136483481877,True,False,0.09502118077381745,-0.2786665275484745,True,False
8.8333245,-0.41004946725096064,-0.19467937574504457,True,False,-0.881876669593307,0.9165536085599715,True,False,0.2885260302929119,-0.3491918633035342,True,False
8.866657799999999,-0.7364874086468733,0.19726374345609624,True,False,-1.2447729112694428,1.326263654994596,True,False,0.45448462678664564,-0.351343360179906,True,False
8.8999911,-0.9716769697795035,0.5501750293260866,True,False,-1.4373355583903678,1.5623965999992033,True,False,0.5115243740810157,-0.2630110865594854,True,False
8.9333244,-1.1502731880969588,0.8065721824741667,True,False,-1.4958551599955232,1.6334863467328675,True,False,0.4227245618201713,-0.0985163586599823,True,False
8.966657699999999,-1.2996931399621772,0.9335705359116033,True,False,-1.4848595419662554,1.5879638842982529,True,False,0.2016364247814761,0.10255555036223891,True,False
8.999991,-1.4165907107172548,0.9258336390190531,True,False,-1.4497322500815357,1.4733215549533598,True,False,-0.09974209006874933,0.29535237510393203,True,False
9.0333243,-1.4671792368225909,0.8041144596259311,True,False,-1.3888400589895413,1.3087308700324267,True,False,-0.41313314004516455,0.44750710377192704,True,False
9.0666576,-1.4103158831667932,0.6105325562352144,True,False,-1.2571643257872096,1.0825597165327303,True,False,-0.6758007623945705,0.546250430453868,True,False
9.0999909,-1.2216920095305495,0.3959146114909256,True,False,-1.000312966771948,0.7751219505947757,True,False,-0.8443455525053694,0.5940360197239353,True,False
9.1333242,-0.9024983740441147,0.20043744495680071,True,False,-0.600703075655967,0.3919587905630906,True,False,-0.898595763041726,0.5983103399558531,True,False
9.1666575,-0.4791518450888254,0.04132425500818611,True,False,-0.10434836592682534,-0.019167060014655183,True,False,-0.8416979765287265,0.5649359523468265,True,False
9.1999908,-0.01162576251113596,-0.07765947569906065,True,False,0.3939956461132568,-0.3855659388777192,True,False,-0.7025768132477225,0.5011517553225449,True,False
9.2333241,0.38979960821504894,-0.1384159739209948,True,False,0.7979048433194682,-0.6500530207535972,True,False,-0.5347476610873134,0.4221093024003687,True,False
9.2666574,0.5677620124661948,-0.08875781007282847,True,False,1.0544678229657316,-0.8022196419861966,True,False,-0.40138600334377456,0.350418246869472,True,False
9.2999907,0.3709275432967588,0.14090463737734918,True,False,1.1686026381431802,-0.8764781258481418,True,False,-0.35118027824814874,0.30811278658097974,True,False
9.333324,-0.25340990677175496,0.5842612732806397,True,False,1.1835232177054995,-0.9204038681384711,True,False,-0.39982795352079387,0.30826323817398715,True,False
9.3666573,-1.1844660141097132,1.1842726929504206,True,False,1.1465574977769384,-0.9583358110540957,True,False,-0.5247779002216707,0.34982142039219,True,False
9.3999906,-2.1303971685189205,1.7796107059741633,True,False,1.0821823161075304,-0.9742293592382426,True,False,-0.6727398035258498,0.41612416257648804,True,False
9.4333239,-2.721181148754294,2.1492677064531334,True,False,0.9821466445206166,-0.9202031576198025,True,False,-0.7789514409337733,0.47949763577526305,True,False
9.4666572,-2.652756605907756,2.0977249399737903,True,False,0.8125844570151339,-0.7424681178604551,True,False,-0.7930033749699964,0.5121138154804712,True,False
9.4999905,-1.8202794954368537,1.54350801397303,True,False,0.5359060200231637,-0.41312680493400605,True,False,-0.6971010287530012,0.4957791943340993,True,False
9.5333238,-0.38457238174279107,0.5723772886928673,True,False,0.1417790438543817,0.043248501468331875,True,False,-0.5043105958944591,0.422632849117474,True,False
9.5666571,1.262817716397836,-0.5734376029135344,True,False,-0.32839665841911736,0.5418648546254031,True,False,-0.241483272806416,0.2892029007981027,True,False
9.5999904,2.63678702096742,-1.5770337863082045,True,False,-0.7835082572607738,0.9602640750851554,True,False,0.06457020242112932,0.09485276935333918,True,False
9.6333237,3.352038567249823,-2.1733282537864964,True,False,-1.1161043107868434,1.186283011058635,True,False,0.38665910992082436,-0.1506032205020874,True,False
9.666657,3.284984347011965,-2.2619257796179144,True,False,-1.2476676779933769,1.166233114721243,True,False,0.6910708892149164,-0.41923242693760043,True,False
9.6999903,2.615700253545901,-1.9434669921272834,True,False,-1.1588294953201392,0.9260956048908602,True,False,0.9406742807075946,-0.6694377660342744,True,False
9.7333236,1.7210317781322373,-1.455033134427795,True,False,-0.8920482957508007,0.5571874025099888,True,False,1.1088329253640274,-0.8624850687069511,True,False
9.7666569,0.9808442977651666,-1.0430665875130718,True,False,-0.5322390005835118,0.17826108084040052,True,False,1.1909410190400975,-0.9784027618300868,True,False
9.7999902,0.6136078618379012,-0.8520535678966241,True,False,-0.17740361393327583,-0.1067859784659667,True,False,1.2018496465709574,-1.019365990138253,True,False
9.8333235,0.6270332445950505,-0.8886589292302833,True,False,0.09260631752667021,-0.24223360917077577,True,False,1.161016483137075,-0.9999851264617682,True,False
9.8666568,0.8790002816998062,-1.0596395284697706,True,False,0.2436477672668367,-0.23852359253912536,True,False,1.0773962362693483,-0.9335645834567945,True,False
9.8999901,1.174515332747662,-1.2341440907752086,True,False,0.3003125691342122,-0.1684988385299798,True,False,0.9450576396386227,-0.8243759118197636,True,False
9.9333234,1.332206586768304,-1.286857132934874,True,False,0.33177496254045724,-0.13669617021588704,True,False,0.7511645161776559,-0.6694339389978803,True,False
9.9666567,1.2106151883935348,-1.1175348360241906,True,False,0.4116080848875593,-0.22919856692256602,True,False,0.4892179025181577,-0.46595307359482185,True,False
9.99999,0.7227351602839198,-0.6666905586800911,True,False,0.5725061706810258,-0.4673508236069534,True,False,0.1694232894889948,-0.21894062246888651,True,False
10.0333233,-0.1368702950149174,0.059056739434134295,True,False,0.7823198441448569,-0.7900383464897974,True,False,-0.17843554517281532,0.05461760370738169,True,False
10.0666566,-1.2557890354619845,0.9594702880729791,True,False,0.954122955261448,-1.0736030870374627,True,False,-0.5115567907775093,0.3272554098884609,True,False
10.0999899,-2.390481749928977,1.8368997162644967,True,False,0.9840626384545205,-1.1798858272877581,True,False,-0.7875202835167513,0.5679684108432672,True,False
10.1333232,-3.2135051992848593,2.441401406199726,True,False,0.8001460730569018,-1.0136543266942493,True,False,-0.9760013471093684,0.7500835962235511,True,False
10.1666565,-3.426210297773141,2.5624548029328924,True,False,0.40316439082888833,-0.5696897671784426,True,False,-1.0614534763237369,0.855215296899945,True,False
10.1999898,-2.893471715897105,2.1288996319346705,True,False,-0.11883593367859953,0.05018942616094327,True,False,-1.0383488154319147,0.873255386998295,True,False
10.2333231,-1.7329477500967148,1.2644541694970837,True,False,-0.6164546266116234,0.6659244267564927,True,False,-0.9073182572719307,0.8022971595689962,True,False
10.2666564,-0.30593153623500563,0.26312688436172543,True,False,-0.9404032713416625,1.089933148766761,True,False,-0.6783701746502854,0.6512722448442352,True,False
10.2999897,0.903687213385217,-0.5165678504134601,True,False,-1.0075879658174793,1.2064266416241471,True,False,-0.3787109666365203,0.44332718917580527,True,False
10.333323,1.4835893572319585,-0.8005072794030031,True,False,-0.833775007837937,1.016004407550772,True,False,-0.05556056163488983,0.2144528496981364,True,False
10.3666563,1.272481989299809,-0.5219054256500305,True,False,-0.5176841270559989,0.625333049608521,True,False,0.2334130052152533,0.004243307024137019,True,False
10.3999896,0.43062185744727643,0.14769397943152854,True,False,-0.19175437621826005,0.1948748358614629,True,False,0.4382687352717883,-0.15685919464404832,True,False
10.4333229,-0.6341417928602421,0.8764116800318694,True,False,0.03262953086824677,-0.12669857140295634,True,False,0.5317670208561441,-0.2552351894686273,True,False
10.4666562,-1.4397960758283819,1.315550312050725,True,False,0.10423675200145847,-0.25671577817931673,True,False,0.5137284603020954,-0.29298359275156327,True,False
10.4999895,-1.6186640612334466,1.2392553221155123,True,False,0.04555016173948993,-0.20568163929861805,True,False,0.40710086377928756,-0.282224228519887,True,False
10.5333228,-1.049434879518402,0.6261400778012504,True,False,-0.06268003009368114,-0.06689701409959041,True,False,0.25118563277332845,-0.24050407290351428,True,False
10.5666561,0.10413519831627402,-0.33894433304270455,True,False,-0.12342310746472808,0.03347805683855004,True,False,0.09285433233507681,-0.187764101015143,True,False
10.5999894,1.4538959215311615,-1.3363430513560115,True,False,-0.07582631317866577,0.006663657650287718,True,False,-0.027097949758823528,-0.14104985394730138,True,False
10.6333227,2.5306085892805483,-2.031455929537946,True,False,0.07114356879710113,-0.14821557139170075,True,False,-0.08980685676679417,-0.10690557080091198,True,False
10.666656,2.9654806945014385,-2.203157125365257,True,False,0.246556626914203,-0.3467642366958522,True,False,-0.10499007238931567,-0.07848670909154762,True,False
10.6999893,2.6346574947734296,-1.8278357484748151,True,False,0.3615046537002756,-0.4723154646178816,True,False,-0.10121336266060363,-0.042152791666848155,True,False
10.7333226,1.695893327367122,-1.0776812281426094,True,False,0.35892997739923566,-0.442183086123968,True,False,-0.1080391533003393,0.01214978481604231,True,False
10.7666559,0.5058109582813898,-0.2375533088762762,True,False,0.23968114822523534,-0.24751589729651335,True,False,-0.14361912423859985,0.08534717770343317,True,False
10.7999892,-0.5302221051042767,0.4125511443542386,True,False,0.05619944156143942,0.04805565138598003,True,False,-0.21086550859648973,0.16925733047885164,True,False
10.8333225,-1.1094786280351736,0.6989233474987524,True,False,-0.11559135649213846,0.3410116432462083,True,False,-0.29688098070850516,0.24766160492521483,True,False
10.8666558,-1.13862470416349,0.6102227256474596,True,False,-0.21004940557720062,0.5327569547526744,True,False,-0.3742986033373592,0.29815055212720476,True,False
10.8999891,-0.76420423686767,0.29443101929804816,True,False,-0.1981056318596618,0.5686663370726113,True,False,-0.40919253662443933,0.2989374603374579,True,False
10.9333224,-0.30508310026334245,-0.007731154287764722,True,False,-0.09718977178714681,0.456553092502564,True,False,-0.3757602294568517,0.24021487490464333,True,False
10.9666557,-0.09766481783959255,-0.0768087224328377,True,False,0.038701032868697756,0.25716947952707586,True,False,-0.26821032443513165,0.13140057560313853,True,False
10.999989,-0.32082774214335363,0.17259135243694135,True,False,0.14371676552612525,0.05343245942252707,True,False,-0.10034886131198222,-0.0034765477266381407,True,False
11.0333223,-0.9014436986935132,0.6451101089542798,True,False,0.16776641083272945,-0.08414732461871456,True,False,0.10462469814769282,-0.13892868027262495,True,False
11.0666556,-1.560589196891562,1.116652959967302,True,False,0.09610329052956847,-0.12135978484429966,True,False,0.3221549533184877,-0.25809747126853305,True,False
11.0999889,-1.9651605012449533,1.352167647270673,True,False,-0.04476396214636759,-0.06876742500124364,True,False,0.5257315710621854,-0.3528865883161461,True,False
11.1333222,-1.8876597694224904,1.2172663991248727,True,False,-0.19608591312928428,0.024562111264107147,True,False,0.6842902838759406,-0.41857414825726874,True,False
11.1666555,-1.2947504145443587,0.7291176019254405,True,False,-0.2883363716729171,0.09007642211968106,True,False,0.7668239572805028,-0.4507761863542113,True,False
11.1999888,-0.343512013753237,0.036655204707572185,True,False,-0.2694504626510393,0.06855362936729782,True,False,0.7532387482492513,-0.4461941922007862,True,False
11.2333221,0.6909088044415496,-0.6462945844176686,True,False,-0.13058018468061935,-0.05914980717606879,True,False,0.642691980662218,-0.40338519633722775,True,False
11.2666554,1.5181253740372187,-1.1213737839728999,True,False,0.08377208309009301,-0.2555788318284586,True,False,0.45381113398551726,-0.321970202389856,True,False
11.2999887,1.9323935838195423,-1.2724210419738908,True,False,0.2914888119675499,-0.43993158098965285,True,False,0.21858552785647603,-0.20279761947934086,True,False
11.333322,1.8826860661961702,-1.1014411949787983,True,False,0.41059467924315474,-0.5291892733158979,True,False,-0.025938001017025345,-0.050769578107137996,True,False
11.3666553,1.4892728775697581,-0.7239087683983503,True,False,0.39874846453318763,-0.48286610319089845,True,False,-0.24614264142711972,0.12201292808159435,True,False
11.3999886,0.9926136743815027,-0.3218400569801241,True,False,0.2707070919671642,-0.32164110254905276,True,False,-0.41914412404576157,0.29620338716986927,True,False
11.4333219,0.6442038313010251,-0.06675518892120184,True,False,0.08541377454187485,-0.11042014101564407,True,False,-0.5365614454819979,0.4489273816424741,True,False
11.4666552,0.5811964728079017,-0.041016926225146834,True,False,-0.08433857704135593,0.07608877110308265,True,False,-0.6024782610247139,0.5588943147503906,True,False
11.4999885,0.7485775290144884,-0.19582793263270387,True,False,-0.17989004542722123,0.18102623727886966,True,False,-0.6255108163527422,0.6101496159809958,True,False
11.5333218,0.9217886089882316,-0.3747297175582556,True,False,-0.17336560122694253,0.17926346434268942,True,False,-0.609841413734718,0.5945664865919111,True,False
11.5666551,0.8313905594148818,-0.39845216972158415,True,False,-0.07463698149603869,0.08352331035975387,True,False,-0.5523412543250981,0.5145068439842093,True,False
