time_s,forehead_pos,forehead_chrom,forehead_observed,forehead_interpolated,left_cheek_pos,left_cheek_chrom,left_cheek_observed,left_cheek_interpolated,right_cheek_pos,right_cheek_chrom,right_cheek_observed,right_cheek_interpolated
3.9333294,,,False,False,,,False,False,,,False,False
3.9666627,,,False,False,,,False,False,,,False,False
3.999996,,,False,False,,,False,False,,,False,False
4.0333293,,,False,False,,,False,False,,,False,False
4.0666626,,,False,False,,,False,False,,,False,False
4.0999959,,,False,False,,,False,False,,,False,False
4.1333292,,,False,False,,,False,False,,,False,False
4.1666625,,,False,False,,,False,False,,,False,False
4.1999958,,,False,False,,,False,False,,,False,False
4.2333291,,,False,False,,,False,False,,,False,False
4.2666624,,,False,False,,,False,False,,,False,False
4.2999957,,,False,False,,,False,False,,,False,False
4.333329,,,False,False,,,False,False,,,False,False
4.3666623,,,False,False,,,False,False,,,False,False
4.3999956,,,False,False,,,False,False,,,False,False
4.433328899999999,,,False,False,,,False,False,,,False,False
4.4666622,,,False,False,,,False,False,,,False,False
4.4999955,,,False,False,,,False,False,,,False,False
4.5333288,,,False,False,,,False,False,,,False,False
4.566662099999999,,,False,False,,,False,False,,,False,False
4.5999954,,,False,False,,,False,False,,,False,False
4.6333287,,,False,False,,,False,False,,,False,False
4.666662,,,False,False,,,False,False,,,False,False
4.699995299999999,,,False,False,,,False,False,,,False,False
4.7333286,,,False,False,,,False,False,,,False,False
4.7666619,,,False,False,,,False,False,,,False,False
4.7999952,,,False,False,,,False,False,,,False,False
4.8333285,,,False,False,,,False,False,,,False,False
4.8666618,,,False,False,,,False,False,,,False,False
4.8999951,,,False,False,,,False,False,,,False,False
4.9333284,,,False,False,,,False,False,,,False,False
4.9666617,,,False,False,,,False,False,,,False,False
4.999995,,,False,False,,,False,False,,,False,False
5.0333283,,,False,False,,,False,False,,,False,False
5.0666616,,,False,False,,,False,False,,,False,False
5.0999949,,,False,False,,,False,False,,,False,False
5.133328199999999,,,False,False,,,False,False,,,False,False
5.1666615,,,False,False,,,False,False,,,False,False
5.1999948,,,False,False,,,False,False,,,False,False
5.2333281,,,False,False,,,False,False,,,False,False
5.266661399999999,,,False,False,,,False,False,,,False,False
5.2999947,,,False,False,,,False,False,,,False,False
5.333328,,,False,False,,,False,False,,,False,False
5.3666613,,,False,False,,,False,False,,,False,False
5.399994599999999,,,False,False,,,False,False,,,False,False
5.4333279,,,False,False,,,False,False,,,False,False
5.4666612,,,False,False,,,False,False,,,False,False
5.4999945,,,False,False,,,False,False,,,False,False
5.5333278,,,False,False,,,False,False,,,False,False
5.5666611,,,False,False,,,False,False,,,False,False
5.5999944,,,False,False,,,False,False,,,False,False
5.6333277,,,False,False,,,False,False,,,False,False
5.666661,,,False,False,,,False,False,,,False,False
5.699994299999999,,,False,False,,,False,False,,,False,False
5.7333276,,,False,False,,,False,False,,,False,False
5.7666609,,,False,False,,,False,False,,,False,False
5.7999942,,,False,False,,,False,False,,,False,False
5.833327499999999,,,False,False,,,False,False,,,False,False
5.8666608,,,False,False,,,False,False,,,False,False
5.8999941,,,False,False,,,False,False,,,False,False
5.9333274,,,False,False,,,False,False,,,False,False
5.966660699999999,,,False,False,,,False,False,,,False,False
5.999994,,,False,False,,,False,False,,,False,False
6.0333273,,,False,False,,,False,False,,,False,False
6.0666606,,,False,False,,,False,False,,,False,False
6.099993899999999,,,False,False,,,False,False,,,False,False
6.1333272,,,False,False,,,False,False,,,False,False
6.1666605,,,False,False,,,False,False,,,False,False
6.1999938,,,False,False,,,False,False,,,False,False
6.2333271,,,False,False,,,False,False,,,False,False
6.266660399999999,,,False,False,,,False,False,,,False,False
6.2999937,,,False,False,,,False,False,,,False,False
6.333327,,,False,False,,,False,False,,,False,False
6.3666603,,,False,False,,,False,False,,,False,False
6.399993599999999,,,False,False,,,False,False,,,False,False
6.4333269,,,False,False,,,False,False,,,False,False
6.4666602,,,True,False,,,True,False,,,True,False
6.4999935,,,True,False,,,True,False,,,True,False
6.533326799999999,,,True,False,,,True,False,,,True,False
6.5666601,,,True,False,,,True,False,,,True,False
6.5999934,,,True,False,,,True,False,,,True,False
6.6333267,,,True,False,,,True,False,,,True,False
6.666659999999999,,,True,False,,,True,False,,,True,False
6.6999933,,,True,False,,,True,False,,,True,False
6.7333266,,,True,False,,,True,False,,,True,False
6.7666599,,,True,False,,,True,False,,,True,False
6.799993199999999,,,True,False,,,True,False,,,True,False
6.8333265,,,True,False,,,True,False,,,True,False
6.8666598,,,True,False,,,True,False,,,True,False
6.8999931,,,True,False,,,True,False,,,True,False
6.9333264,,,True,False,,,True,False,,,True,False
6.966659699999999,,,True,False,,,True,False,,,True,False
6.999993,,,True,False,,,True,False,,,True,False
7.0333263,,,True,False,,,True,False,,,True,False
7.0666596,,,True,False,,,True,False,,,True,False
7.099992899999999,,,True,False,,,True,False,,,True,False
7.1333262,,,True,False,,,True,False,,,True,False
7.1666595,,,True,False,,,True,False,,,True,False
7.1999928,,,True,False,,,True,False,,,True,False
7.233326099999999,,,True,False,,,True,False,,,True,False
7.2666594,,,True,False,,,True,False,,,True,False
7.2999927,,,True,False,,,True,False,,,True,False
7.333326,,,True,False,,,True,False,,,True,False
7.366659299999999,,,True,False,,,True,False,,,True,False
7.3999926,,,True,False,,,True,False,,,True,False
7.4333259,,,True,False,,,True,False,,,True,False
7.4666592,,,True,False,,,True,False,,,True,False
7.499992499999999,,,True,False,,,True,False,,,True,False
7.533325799999999,,,True,False,,,True,False,,,True,False
7.5666591,,,True,False,,,True,False,,,True,False
7.5999924,,,True,False,,,True,False,,,True,False
7.633325699999999,,,True,False,,,True,False,,,True,False
7.666658999999999,,,True,False,,,True,False,,,True,False
7.6999923,,,True,False,,,True,False,,,True,False
7.7333256,,,True,False,,,True,False,,,True,False
7.766658899999999,,,True,False,,,True,False,,,True,False
7.799992199999999,,,True,False,,,True,False,,,True,False
7.8333255,,,True,False,,,True,False,,,True,False
7.8666588,,,True,False,,,True,False,,,True,False
7.899992099999999,,,True,False,,,True,False,,,True,False
7.933325399999999,,,True,False,,,True,False,,,True,False
7.9666587,,,True,False,,,True,False,,,True,False
7.999992,,,True,False,,,True,False,,,True,False
8.0333253,,,True,False,,,True,False,,,True,False
8.0666586,-0.17483403371141418,0.6811856008819033,True,False,0.08029974293067614,0.06456036386241175,True,False,0.9309432317942574,-0.3599473348228658,True,False
8.0999919,1.0525377167356311,-0.6620070461843701,True,False,0.13126988102035647,0.005541868742939746,True,False,0.2534539583804164,-0.25942016717656774,True,False
8.1333252,2.021333028484264,-1.8796022704619921,True,False,0.10457856862890277,-0.01969161502429369,True,False,-0.7784315911095032,0.1858498098672183,True,False
8.166658499999999,2.4837588196216673,-2.6642559374163093,True,False,-0.014359144978780512,0.013444023030151396,True,False,-1.751083499432122,0.7683663943784453,True,False
8.1999918,2.339528921223469,-2.8316523771102386,True,False,-0.21073837555905944,0.11232379446177918,True,False,-2.2199309058577357,1.1753959563329266,True,False
8.2333251,1.655637170539348,-2.3638772727426236,True,False,-0.44091162763212405,0.2607771842491618,True,False,-1.8954269560493415,1.1260701698320887,True,False
8.266658399999999,0.6362511800675169,-1.4047480018455538,True,False,-0.6419005695624009,0.41966292734367,True,False,-0.7757711258965253,0.5050699780670009,True,False
8.2999917,-0.4441868965636834,-0.2117187719623541,True,False,-0.7479980664675614,0.5356116009968844,True,False,0.8321807760011208,-0.566239912751452,True,False
8.333325,-1.321521194491986,0.9191407052092011,True,False,-0.7103045696082216,0.5564550483326539,True,False,2.4165326706062307,-1.7558250733862466,True,False
8.3666583,-1.811240775965137,1.7323960333743034,True,False,-0.5136347999831276,0.4490888905137569,True,False,3.4492014989563424,-2.638638425268338,True,False
8.3999916,-1.847897981316782,2.0747968630118327,True,False,-0.1852558321953246,0.21383822371426645,True,False,3.5847591080604975,-2.861268016763727,True,False
8.433324899999999,-1.486919836020459,1.9240727904062378,True,False,0.2083096171491588,-0.11029304244895194,True,False,2.789439002914124,-2.2872613650149796,True,False
8.4666582,-0.8731215066515879,1.380398401130765,True,False,0.5768548947554631,-0.45260468839577883,True,False,1.3491866246984978,-1.0622933525207308,True,False
8.4999915,-0.1893797731597633,0.6267094588289037,True,False,0.8308563899943959,-0.7290061839334395,True,False,-0.24469108765201278,0.43047676863601886,True,False
8.533324799999999,0.39710578991301304,-0.12797295682247856,True,False,0.9076921897377247,-0.866579910661747,True,False,-1.4841659447405477,1.7099565887048123,True,False
8.5666581,0.775257669073745,-0.7048786744457972,True,False,0.79140222702137,-0.8266376439213386,True,False,-2.0306158805372134,2.377130870953376,True,False
8.5999914,0.9077613159843902,-0.9962553300656848,True,False,0.5190778740435364,-0.6184268760200768,True,False,-1.8253242336638462,2.263407334928883,True,False
8.6333247,0.8246481638418418,-0.9815891741608554,True,False,0.17095432289081788,-0.2983926757329,True,False,-1.0848607728453914,1.487405265491419,True,False
8.666658,0.599082631409656,-0.7184006547112214,True,False,-0.15333127500606392,0.04539888473247183,True,False,-0.19039787336341635,0.3978441935232667,True,False
8.699991299999999,0.31611701767817124,-0.3140288238840123,True,False,-0.3649424127626169,0.31907197326743375,True,False,0.4773618467313283,-0.5725625402001481,True,False
8.7333246,0.045614530061210856,0.11076995948540079,True,False,-0.4126140646342886,0.45088168230750647,True,False,0.6868576143735656,-1.0804951844396273,True,False
8.7666579,-0.17270233272645805,0.454955146789938,True,False,-0.2970894638949202,0.4124170061615503,True,False,0.4285166544920394,-1.0005198703706686,True,False
8.7999912,-0.3295160006044728,0.6583866360801272,True,False,-0.06858135462017398,0.2264135972231829,True,False,-0.11202450172151442,-0.45696771758248605,True,False
8.8333245,-0.434445689497658,0.7072328414251579,True,False,0.1914187155834393,-0.04110241430661726,True,False,-0.6604549112088948,0.25010607175924876,True,False
8.866657799999999,-0.4996160107234598,0.625012604185426,True,False,0.39725882724230294,-0.3016077732879086,True,False,-0.9874380450734634,0.7884824833097531,True,False
8.8999911,-0.5260630282554488,0.4547850064011816,True,False,0.4856504431334879,-0.4710895466916928,True,False,-1.008339688506126,0.9415231190379263,True,False
8.9333244,-0.4989371442138313,0.23995347706350315,True,False,0.4328619369433245,-0.49480911810783557,True,False,-0.8065059452730229,0.6951008684958216,True,False
8.966657699999999,-0.3935752741592098,0.010592330206558524,True,False,0.257770523585356,-0.3623566216651426,True,False,-0.5738551883979838,0.22769690898762945,True,False
8.999991,-0.19000209318250944,-0.22050553280365237,True,False,0.01135454070552452,-0.1088484171689332,True,False,-0.5001862148877686,-0.18808135176666096,True,False
9.0333243,0.11016597800558289,-0.4517445142225954,True,False,-0.2421132421476306,0.197367410465598,True,False,-0.6651036599038732,-0.32466066532032783,True,False
9.0666576,0.47187375760946654,-0.6800957223878414,True,False,-0.4447182062026531,0.47594325646894403,True,False,-0.9843775038276665,-0.113971711448764,True,False
9.0999909,0.8260283711015286,-0.8880062328852605,True,False,-0.5588589473190393,0.6576676158543545,True,False,-1.237338044638737,0.31598016392446676,True,False
9.1333242,1.0826753311350583,-1.0365373712561547,True,False,-0.5722360428794312,0.7024508322558621,True,False,-1.1649851782302774,0.6996402692168517,True,False
9.1666575,1.1555385937818858,-1.069685986123577,True,False,-0.4945834724069202,0.6073919759812944,True,False,-0.5961286848902503,0.7611414212338904,True,False
9.1999908,0.9909422370865184,-0.9309886443971245,True,False,-0.34975528037831993,0.40376336954948033,True,False,0.454837461981307,0.3522089137557931,True,False
9.2333241,0.5915646584528803,-0.5884594183069398,True,False,-0.16752047401152442,0.1452865549847238,True,False,1.7640312526777813,-0.46295411252909247,True,False
9.2666574,0.02597394512955731,-0.05928013591067261,True,False,0.021967421606713042,-0.10768411059864715,True,False,2.9626840784790507,-1.4165900656442287,True,False
9.2999907,-0.5814508721912889,0.5766015883717629,True,False,0.19053796606228116,-0.3030970288065382,True,False,3.6672092658027453,-2.1395495638925013,True,False
9.333324,-1.0797259010690066,1.18312994106578,True,False,0.31285572099796666,-0.4075971886332709,True,False,3.6232779264135453,-2.31451873035919,True,False
9.3666573,-1.3327154428156294,1.5982402320139804,True,False,0.3680946789265246,-0.41087049547225796,True,False,2.8053977635254963,-1.8146203125992681,True,False
9.3999906,-1.2610853918748368,1.6817542060317507,True,False,0.3437571472784528,-0.3244302157761657,True,False,1.4309477353411,-0.7667057702632328,True,False
9.4333239,-0.8714440900089071,1.3668343839816333,True,False,0.24089361360884048,-0.1764902664248541,True,False,-0.11762172078377356,0.4898193646472452,True,False
9.4666572,-0.2619961509789637,0.6961590417766427,True,False,0.07809257133916275,-0.004748378327776763,True,False,-1.4312308592501375,1.5333090259316482,True,False
9.4999905,0.39950595373233416,-0.17380985627802958,True,False,-0.10893500717963922,0.15151571308070544,True,False,-2.2176543484292845,2.025755511132239,True,False
9.5333238,0.9211719648679652,-1.0076791296263068,True,False,-0.27405709808644324,0.25906575927027264,True,False,-2.393342789326511,1.8451662961189346,True,False
9.5666571,1.1434124499001235,-1.5583947639691775,True,False,-0.372906429306177,0.29718613845484704,True,False,-2.0893299214904313,1.1293170233476255,True,False
9.5999904,0.9894215096296402,-1.6469157347580718,True,False,-0.3768930994390021,0.2619094113756355,True,False,-1.5731926084054535,0.21314854214880669,True,False
9.6333237,0.49330394237416025,-1.2271228935070086,True,False,-0.28377502052889736,0.16674609348842623,True,False,-1.123501265601753,-0.513137292001759,True,False
9.666657,-0.20450341357670512,-0.41138034234994897,True,False,-0.12009924056891369,0.03907411599728698,True,False,-0.9114102525184152,-0.7651870728993304,True,False
9.6999903,-0.8949973374155423,0.5556336518703667,True,False,0.06640483797808928,-0.08751625244332904,True,False,-0.9386876467974467,-0.477413184517179,True,False
9.7333236,-1.361409226433298,1.3694099278333058,True,False,0.22247116837568995,-0.18307031800290474,True,False,-1.0554557584946949,0.17836191131359772,True,False
9.7666569,-1.444996013104292,1.7620324621758272,True,False,0.3075198381238892,-0.23020452155285065,True,False,-1.045825541226044,0.8740699008553938,True,False
9.7999902,-1.0954014270450805,1.5904933817730775,True,False,0.30756074457679206,-0.22884113055011313,True,False,-0.7406700858110171,1.2696765217129238,True,False
9.8333235,-0.3893644694165062,0.8864219857038794,True,False,0.2392253359584995,-0.19470767656916624,True,False,-0.10624928953745,1.1580780445851178,True,False
9.8666568,0.4888308874745841,-0.1505857116759827,True,False,0.1420955100891583,-0.15192850113285364,True,False,0.7306044456817595,0.5495364550286548,True,False
9.8999901,1.299781782796576,-1.2145145894451863,True,False,0.06215911045997744,-0.12253245714024083,True,False,1.531150210089387,-0.3379460497077832,True,False
9.9333234,1.818457494348415,-1.9888780969413853,True,False,0.03291042511280834,-0.1171529250113777,True,False,2.0447693867997256,-1.1748670800208616,True,False
9.9666567,1.89953519200316,-2.2449492275056153,True,False,0.061743359267943776,-0.13082766840518195,True,False,2.115406695567638,-1.6591243959294424,True,False
9.99999,1.5187503323717093,-1.9099616226227156,True,False,0.12727777932857653,-0.1456850272930576,True,False,1.7471268542161016,-1.6372661928965677,True,False
10.0333233,0.7781139855647696,-1.084018850129547,True,False,0.1888489408618943,-0.13935238868775715,True,False,1.1000898500578593,-1.1579090730900403,True,False
10.0666566,-0.12577613953175615,-0.002434514450182968,True,False,0.20436268547538414,-0.0954793133873161,True,False,0.41936494256552187,-0.43833722187676416,True,False
10.0999899,-0.9597975770539849,1.0415114958170075,True,False,0.14917535237776103,-0.011923111440143836,True,False,-0.07123686770415495,0.236791314530318,True,False
10.1333232,-1.5205731961601394,1.7862887108478531,True,False,0.028107843024334344,0.0967775339208489,True,False,-0.26288639256416824,0.637722918222425,True,False
10.1666565,-1.6890905222727721,2.0750306105712486,True,False,-0.12458161133734981,0.20358010133698834,True,False,-0.20147714138698425,0.6794995912376879,True,False
10.1999898,-1.45830185368199,1.8902020228291354,True,False,-0.25755223904420277,0.27804166792121865,True,False,-0.056110756489545686,0.4428894538387919,True,False
10.2333231,-0.9272758521557803,1.3428861442498095,True,False,-0.3222909210567631,0.2968488341080575,True,False,-0.030900129275509797,0.12147642340777791,True,False
10.2666564,-0.26580620656333953,0.6248807402438925,True,False,-0.29266575236910236,0.2519970148152636,True,False,-0.26004583249515023,-0.07773174713400002,True,False
10.2999897,0.33819057856132934,-0.05718914184858995,True,False,-0.17628203871322884,0.15396090221016354,True,False,-0.7339154106716482,-0.033899898219813575,True,False
10.333323,0.7320971029130636,-0.5431050756994839,True,False,-0.013035075750998142,0.02907784100937932,True,False,-1.290599078982435,0.23221180978972708,True,False
10.3666563,0.8376235957846577,-0.7574542221183963,True,False,0.1386963165286624,-0.08778103196118786,True,False,-1.6788697073906647,0.57038281761193,True,False
10.3999896,0.6657821741503577,-0.7168723811595793,True,False,0.22296858432921102,-0.16293091837969403,True,False,-1.667002112546913,0.7736603226394869,True,False
10.4333229,0.3059327235887015,-0.5089970950558168,True,False,0.20640276901772578,-0.17323753432204428,True,False,-1.1511258733338696,0.6782927665990813,True,False
10.4666562,-0.10553504192096431,-0.25446215623388535,True,False,0.09009056875162526,-0.11268146822614622,True,False,-0.2157339982081177,0.24609258750228286,True,False
10.4999895,-0.42637281400193294,-0.06647202946355804,True,False,-0.09086799325239157,0.0055083904014730746,True,False,0.8817305039220038,-0.40748284392718803,True,False
10.5333228,-0.5476166910138104,-0.02022599594441219,True,False,-0.27962662033422575,0.15168174413757943,True,False,1.798689818873956,-1.0525788801396798,True,False
10.5666561,-0.4208549311303414,-0.1386175238360293,True,False,-0.41682364185637566,0.2868950847839066,True,False,2.233568471186511,-1.4355808596895923,True,False
10.5999894,-0.0680541685080607,-0.39410967257736895,True,False,-0.4597257511215191,0.37262747661105067,True,False,2.0396265177413375,-1.3831965042420233,True,False
10.6333227,0.4266725246711209,-0.7219889692352437,True,False,-0.39473218938312177,0.3806862100795977,True,False,1.280408144385219,-0.8762082658835129,True,False
10.666656,0.9397348125126235,-1.038555246067443,True,False,-0.23952589995204815,0.30078462143964846,True,False,0.20450311958046946,-0.06177361298437213,True,False
10.6999893,1.3388286758691796,-1.25898129932932,True,False,-0.03509950090414641,0.14379203270640684,True,False,-0.8496806316133759,0.8011670805417594,True,False
10.7333226,1.5144377885282838,-1.3122332072494047,True,False,0.1686170534026792,-0.06028318011142461,True,False,-1.5800920293982104,1.4409616933706917,True,False
10.7666559,1.4052067296155897,-1.152837393315802,True,False,0.3279985819553589,-0.2691701212348978,True,False,-1.8272527980696645,1.6760317876777937,True,False
10.7999892,1.011970762911269,-0.770117642613826,True,False,0.41670592983651,-0.4383914027343816,True,False,-1.618970977327725,1.4793771369696849,True,False
10.8333225,0.3976915815278584,-0.19457796151028545,True,False,0.4294857668500674,-0.5319721199516884,True,False,-1.1383537705872464,0.9791110974813092,True,False
10.8666558,-0.3265250312206909,0.5006967173245231,True,False,0.3788519297268954,-0.5310921405191316,True,False,-0.6319346075084312,0.39626107014125983,True,False
10.8999891,-1.0261936522478512,1.2068423820365146,True,False,0.2872474234700072,-0.438500300904161,True,False,-0.2989143653561061,-0.05273578985433853,True,False
10.9333224,-1.5734036548966546,1.796489823367625,True,False,0.17845096478578587,-0.2775980313800172,True,False,-0.20891462593364044,-0.24694910965461114,True,False
10.9666557,-1.874999980141272,2.150503544052664,True,False,0.07148926487992993,-0.08645346851321654,True,False,-0.28196211506021357,-0.20671732847051003,True,False
10.999989,-1.89220779844753,2.188671254456322,True,False,-0.02143970882761034,0.09172499406126353,True,False,-0.3368797206366859,-0.0753529893166028,True,False
11.0333223,-1.64681710782118,1.8951903028949437,True,False,-0.09362384145566201,0.21925434082515566,True,False,-0.18479175809977436,-0.0455330735683949,True,False
11.0666556,-1.2123698098500262,1.329176415785083,True,False,-0.14112355074385696,0.27310341373041813,True,False,0.27441467984479856,-0.26298183869090547,True,False
11.0999889,-0.692772669801402,0.6139047426162871,True,False,-0.1609570275295867,0.2501780042975124,True,False,0.995287375028112,-0.7499554943643634,True,False
11.1333222,-0.19428555541867132,-0.09462119916645534,True,False,-0.15146284564012177,0.1674063362770482,True,False,1.7944685610990951,-1.3827010439534062,True,False
11.1666555,0.20121512400539168,-0.6513237510768234,True,False,-0.1145205141483933,0.056570890196243825,True,False,2.4194495520402244,-1.9339761942433127,True,False
11.1999888,0.45415282122471456,-0.9639061874172709,True,False,-0.05796490924772291,-0.044799722975356435,True,False,2.6487408477058443,-2.163696193365842,True,False
11.2333221,0.5714877546179431,-1.0182430119395587,True,False,0.003860460605854753,-0.10407057503438544,True,False,2.3805761542851385,-1.9197953307694335,True,False
11.2666554,0.5966746507739562,-0.8777060275558458,True,False,0.052693211402649494,-0.10275104463326898,True,False,1.672665398098544,-1.2064848445125531,True,False
11.2999887,0.589247303204259,-0.656017646174993,True,False,0.07179460788482445,-0.041700928118872216,True,False,0.7169380624718121,-0.1904470341803348,True,False
11.333322,0.6012111140084232,-0.47315036767021107,True,False,0.05234487952212349,0.05931603113225035,True,False,-0.23875860181787337,0.8584928728334528,True,False
11.3666553,0.6583346550522406,-0.41056791495747813,True,False,-0.001953887409577878,0.16773917879634387,True,False,-0.9875772781229426,1.6680740474138953,True,False
11.3999886,0.7525883929468443,-0.482810795918958,True,False,-0.074425266980933,0.24826434497341204,True,False,-1.437478497733754,2.0640808072653503,True,False
11.4333219,0.8479378382355397,-0.6363529410719736,True,False,-0.1399474024222171,0.2738159635977258,True,False,-1.6310336688234008,2.0290958756955355,True,False
11.4666552,0.8968427537115735,-0.7758935496667644,True,False,-0.17325128760621664,0.23398286630599968,True,False,-1.704403408922869,1.6956834319101157,True,False
11.4999885,0.8609078033313454,-0.8071261326407478,True,False,-0.15809820716096998,0.13816569481624424,True,False,-1.8054587325445652,1.2779324669642242,True,False
11.5333218,0.7276551614315966,-0.6782760194426758,True,False,-0.09387657478003246,0.012381723417305267,True,False,-2.008914179729475,0.9714418532844653,True,False
